idx,prompt,gold,generated_response,bleurt_score,hallucination_label,llm_hallucination_label
5779,"Answer the question concisely. Q: Which actor was the fifth Doctor Who from 1982-1984, and in that role often wore Edwardian cricket costume? A:","['Peter Davison', 'Wet vet', 'Peter davisson', 'PETER DAVISON']", Peter Davison.,0.859650731086731,0,0
5780,"Answer the question concisely. Q: Who, on 23rd July 2009, became the leading Australian batsman, having accumulated more runs in 1st class cricket than the legendary Don Bradman? A:","['JL Langer', 'Justin Langer', 'JUSTIN LANGER']", Michael Clarke.,0.2082212120294571,1,1
5781,Answer the question concisely. Q: Which famous scientist lived at Down house in Kent? A:,"['Charles R. Darwin', 'Www.darwin200.org.uk', 'Charles R Darwin', 'Darwin200', 'Darwin 200', 'CHARLES DARWIN', ""Charles Darwin's"", ""Darwin's"", 'Charlesdarwin', 'CR Darwin', 'C. R. Darwin', 'Charles darwin', 'Charles Robert Darwin', 'Chuck Darwin', 'C darwin', ""Darwin's theory"", 'Charles Darwin', 'Mary Darwin', 'Darwin, Charles', 'Charels darwin']", Charles Darwin.,0.8056798577308655,0,0
5782,Answer the question concisely. Q: Which team opposed Bolton Wanderers in the 1923 'White Horse' F.A.Cup Final at Wembley? A:,"['West Ham United Football Club', 'West Ham United F C', 'West ham fc', 'Whufc', 'West Ham United F.C.', 'West Ham United', 'The Irons', 'West Ham Utd', 'WEST HAM UNITED', 'WHUFC', 'West Ham United FC', 'West Ham United F. C.']", West Ham United.,0.8217918276786804,0,0
5783,"Answer the question concisely. Q: Which steamship, in 1847, was the first to circumnavigate the globe? A:","['HMS DRIVER', 'HMS Driver']", The Great Britain.,0.054698072373867035,1,1
5784,Answer the question concisely. Q: Where in the human body might you develop Meibomian cysts? A:,"['Eyelid diseases', 'Chinese eyelid tape', 'Posterior surface of eyelid', 'Anterior surface of eyelid', 'Eyelid enhancement', 'Human eyelid', 'Eye lid', 'Palpebral', 'Superior eyelid', 'Palpebrae', 'Inferior eyelids', 'Upper eyelid', 'THE EYELID', 'Lid margin', 'Lower eyelid', 'Eyelids', 'Palpebra', 'Palpebræ', 'Eye-lid margin', 'Eyelid disease', 'Eyelid margin', 'Superior palpebrae', 'Eyelid', 'Double eyelid', 'Inferior eyelid']", Meibomian cysts are most commonly found in the eyelids.,0.32221996784210205,1,0
5785,Answer the question concisely. Q: Bithynia was an ancient province on which sea? A:,"['Marea Neagră', 'BLACK SEA', 'Black Sea shelf', 'Black Sea littoral', 'Черноморский', 'Black sea', 'შავი ზღვის', 'შავი ზღვა', 'Euxine', 'Чорноморський', 'The Black Sea', 'Black seas', 'Schwarzes Meer', 'Pontus Euxinus', 'Pontus Euxinos', 'Euxine Sea', 'Black Sea', 'Kara Deniz', 'Черно море']", The Black Sea.,0.8674765825271606,0,0
5786,Answer the question concisely. Q: Which American state borders on only one other state? A:,"['Remember maine', 'Remember the Maine, to Hell with Spain!', 'Remember the maine', 'Remember the Maine', 'USS Maine(ACR-1)', 'USS Maine (ACR-1)', 'Maine Incident', 'Remember the Maine!', 'The Maine', 'Remember Maine', 'USS Maine (ACR-1', 'Sinking of the Maine', 'Remember the Maine (slogan)', 'Destruction of the Maine', 'MAINE']", Maine.,0.45700955390930176,1,0
5787,"Answer the question concisely. Q: Fleurie, Morgon and Brouilly are wines from which French wine region? A:","['Julienas wine', 'Beaujalois (wine region)', 'St-Amour wine', 'Beaujolaises', 'Morgon (AOC)', 'Chénas AOC', 'Beaujolais AOC', 'Beaujolais (wine)', 'Chiroubles AOC', 'Régnié', 'Beaujolais-Villages (wine)', 'Beaujolais crus', 'Juliénas AOC', 'St. Amour wine', 'Cru Beaujolais', 'Moulin a Vent', 'Moulin a Vent wine', 'Saint Amour AOC', 'St Amour AOC', 'Chenas AOC', 'Brouilly AOC', 'Moulin a vent AOC', 'Saint-Amour (vin)', 'Julienas AOC', 'Beaujolais-Villages AOC', 'Brouilly', 'Beaujolais wine', 'Moulin à Vent', 'Cote de Brouilly', 'Beaujolais', 'Morgon', 'BEAUJOLAIS', 'Vin du Beaujolais', 'Morgon AOC', 'Fleurie AOC', 'Beaujolais villages', 'Brouilly wine', 'Regnie wine', 'Julienas', 'Beaujolais-villages AOC', 'Beaujolais-villages', 'Fleurie wine', 'Côte de Brouilly AOC', 'Régnié AOC', 'Chenas wine', 'Cote de Brouilly AOC', 'Regnie AOC', 'Regnie', 'Cote de Brouilly wine', 'Moulin-à-Vent', 'Chiroubles wine', 'Moulin à vent AOC', 'Moulin à vent (AOC)', 'Beaujolais-Villages', 'Côte de Brouilly', 'Morgon wine', 'Saint-Amour wine', 'Moulin à Vent AOC']", Beaujolais.,0.8493319153785706,0,0
5788,Answer the question concisely. Q: Which post in England and Wales is held by Anne Owers? A:,"['Chief inspector of prisons', ""Her Majesty's Inspectorate of Prisons"", 'Chief Inspector of Prisons', 'HM Inspector of Prisons', '(CHIEF) INSPECTOR OF PRISONS', ""Her Majesty's Chief Inspector of Prisons"", 'HM Inspectorate of Prisons']", The Chief Inspector of Prisons.,0.7720569968223572,0,0
5789,Answer the question concisely. Q: What is the origin of the word Punic as in the Punic Wars? A:,"['Qart-ḥadšat', 'Qart-hadshat', 'Carthage', 'Carthage, Tunisia', 'Carthago', 'Qart-hadsat', 'Carthage (Extinct city)', 'Elishat', 'Roman Carthage', 'Carthage (ancient city)', 'Carthaginean Republic', 'Carthage africa', 'Carthagians', 'Site of Carthage', 'Carchedon', 'Ancient empire carthage', 'Qarṭāj', 'Qart-Ḥadšat', 'Cathago', 'Kathago', 'Carthagine', 'Carthagina', 'Qart-Ḥadshat', 'Libyo-phoenicians', 'Qart-Hadshat', 'Carthaginian', 'CARTHAGE', 'Archaeological Site of Carthage', 'Qart-Hadsat', 'Qart-ḥadshat', 'Carthage (Tunis)', 'Karthage']"," The word Punic is derived from the Latin word Poenus, which was the Roman name for the Carthaginians. The Carthaginians were a Phoenician people who settled in North Africa and founded the city of Carthage. The Punic Wars were a series of conflicts between the Roman Republic and",0.2773512005805969,1,0
5790,"Answer the question concisely. Q: Which scientist said 'I don't know what weapons World War 3 will be fought with, but World War 4 will be fought with sticks and stones'? A:","['Albert Enstien', 'A Tribute to Einstein', 'ALBERT EINSTEIN', 'Albert Einstien', 'Einstein (physicist)', 'Einsetein', 'Albert Einstin', 'Einstien', 'Albert Eienstein', 'Albert Einstein', 'Einstein, Albert', 'Albert Enstein', 'Einsteinian', 'Alber Enstien', ""Albert Einstein's"", 'Einstein', 'Einstien, Albert', 'A. Einstein', 'Al Einstein', 'Albert einstein', 'Alber Einstein']", Albert Einstein.,0.7923380136489868,0,0
5791,Answer the question concisely. Q: In what year was the Battle of Stamford Bridge? A:,"['one thousand and sixty-six', '1066']", 1066.,0.5658568739891052,0,0
5792,Answer the question concisely. Q: Who narrated the BBC television production of Paddington? A:,"['Michael Hordon', 'Michael Horden', 'Sir Michael Hordern', 'Michale Horedon', 'Michael Hordern', 'Michael Hornden', 'Hordern, Sir Michael']", Michael Hordern.,0.8581770658493042,0,0
5793,Answer the question concisely. Q: Who played the female lead in the 1957 film 'An Affair To Remember'? A:,"['Deborah Kerr-Trimmer', 'Deborah Jane Kerr-Trimmer', 'Debbie Kerr', 'Deborah Jane Kerr', 'Deborah Kerr', 'Deborrah Kerr']", Deborah Kerr.,0.8550102710723877,0,0
5794,Answer the question concisely. Q: In the abbrevation SPCK - for what does the 'K' stand? A:,"['Situated knowledge', 'Knowers', 'Knowledge', 'Knowledgableness', 'Knowlege', 'Thamus', 'Knows', 'Know', 'Known', 'A priori and a posterior knowledge', ""Know'st"", 'Knowest', 'King Thamus', 'Knowladge', 'Knowledges', 'Human knowledge', 'KnowLedge', 'Knowledgeable', 'Knowledge transference', 'Knowledgeableness', 'Knoweth', 'Knowledgeably']", King.,0.24150380492210388,1,1
5795,Answer the question concisely. Q: In which part of the body will you find the 'Ligamentum nuchae'? A:,"['The Neck', 'The Neck (disambiguation)']"," The ligamentum nuchae is a ligament that connects the spinous processes of the cervical and thoracic vertebrae. It is located in the posterior aspect of the neck, and is responsible for stabilizing the cervical spine. The ligamentum nuchae is also known as the nuchal lig",0.31291526556015015,1,0
5796,Answer the question concisely. Q: Which Spanish philosopher and writer wrote 'Those who cannot remember the past are condemned to repeat it'? A:,"['Jorge Agustín Nicolás Ruiz de Santayana y Borrás', 'Jorge Agustín Nicolás Ruiz de Santayana', 'Jorge Agustin Nicolas Ruiz de Santayana y Borras', 'Jorje ruiz de santayana', 'Jorge Augustín Nicolás Ruiz de Santayana', 'George Santayana', 'Jorge Augustin Nicolas Ruiz de Santayana', 'Jorge Santayana', 'Those who cannot remember the past are condemned to repeat it', 'Those who cannot remember the past are condemned to repeat it.']", George Santayana.,0.8886232376098633,0,0
5797,Answer the question concisely. Q: Clement (Clym) Yeobright is a leading character in which novel? A:,"['Return of the native', 'Diggory Venn', 'Return Of The Native', 'Return of the Native (novel)', 'Eustacia Vye', 'The return of the native', 'Thomasin Yeobright', 'The Return of the Native', 'Return of the Native']", The Return of the Native.,0.8982456922531128,0,0
5798,Answer the question concisely. Q: Summerisle is the setting for which 1973 horror film? A:,"['The Wicker Man (disambiguation)', 'The wicker man', 'The wickerman', 'The Wicker Man (film)', 'The Wicker Man', 'The Wickerman']", The Wicker Man.,0.8776139616966248,0,0
5799,"Answer the question concisely. Q: Born in 1947, James Jewel Osterberg is a rock/punk pop singer better known by what name? A:","['James Osterberg', 'Iggy Pop', 'Iggy Stooge', 'The Passenger (2007)', 'The Passenger (2007 film)', 'The Passenger (2008 film)', 'James Newell Osterberg', 'Iggy Pop Biography', 'The Godfather of Punk', 'Iggy pop']", Iggy Pop.,0.8383220434188843,0,0
5800,Answer the question concisely. Q: Who is the author of the Twilight series of best-selling books? A:,"['Meyer, Stephenie', 'Stepahnie Meyer', 'Stephinie Meyer', 'Meyer, Stephanie', 'Stephanie Meyer', 'Stephenie Meyer', 'Stephni meyer']", Stephenie Meyer.,0.8567104935646057,0,0
5801,Answer the question concisely. Q: Wisent is an alternative name for which animal? A:,"['European bison', 'European Bison', 'Bison bonasus montanus', 'Eurasian Buffalo', 'Bison bonasus', 'Enichires', 'Wisent', 'European bisons', '(European) Bison', 'Enychyros']", Bison.,0.39370447397232056,1,0
5802,Answer the question concisely. Q: In which country can you find Westmorland in Cornwall and Manchester in Middlesex? A:,"['Jamica', 'Jamaica', 'Jamrock', 'Lambsriver, Westmoreland, Jamaica', 'America/Jamaica', 'Castleton Botanical Gardens, Jamaica', 'Jamaica, the Nation', 'Name of Jamaica', 'Xaymaca', 'Jamiaca', 'Jameca', 'Xamayca', 'Jamaca', 'Jamaica (the country)', 'Indigenous peoples of Jamaica', 'Jamacian', 'ISO 3166-1:JM', 'Castleton Botanical Garden']"," In England, of course.",0.06405528634786606,1,1
5803,"Answer the question concisely. Q: What was the name of the scientist who discovered radiation belts around the Earth at a height of approximately 10,000 miles? A:","['James Van Allen', 'James van Allen', 'James A. Van Allen', 'James Van Allan', 'James Alfred Van Allen']", James Van Allen.,0.8509669303894043,0,0
5804,"Answer the question concisely. Q: Edward Stanley served three terms as Prime Minister in the 19th century, he was known by what title? A:","['The Earl of Derby', 'Earls of Derby', 'Earl of derby', 'Lord Stanley, Earl of Derby', 'Earl of Derby', 'Baron Stanley of Preston', 'Lord Derby', 'Baron Stanley of Bickerstaffe', 'Lord Stanley']", Lord Stanley.,0.8384596705436707,0,0
5805,Answer the question concisely. Q: What was invented in 1907 by Murray Spangler? A:,"['Vacuum cleaning', 'Vacuum Cleaner', 'Wet/dry vacuum', 'Shop Vac', 'Daniel Hess', 'Shop vacuum cleaner', 'Vacuum machine', 'Hoovering', 'Vacuum Filter', 'Vacuumming', 'Vacuum cleaner', 'Shop-Vac', 'Vacuum filter', 'Shop vacuum', 'Vacuum cleaners', 'Vacuum belt', 'Shop-vac', 'Vaccuum cleaner', 'Vacuum sweeper', 'Vaccum cleaner', 'Shop vac', 'Dust sucker', 'Hoover Constellation', 'Vacuum Cleaners']", The vacuum cleaner.,0.7254304885864258,0,0
5806,Answer the question concisely. Q: Which long-running British TV crime series was created by writer Glen Chandler? A:,"['Killer (Taggart)', 'Taggart', ""There's been a murder"", 'DCI Matt Burke', 'TAGGART', 'Taggart (TV series)']", Inspector Morse.,0.09661376476287842,1,1
5807,"Answer the question concisely. Q: Other than a film soundtrack, which pop album has spent most weeks in the UK Album Charts in total? A:","['Bridge Over Troubled Waters', 'Bridge over Troubled Waters', 'A Bridge over Troubled Water', 'Bridge over troubled water', 'Song for the asking', 'BRIDGE OVER TROUBLED WATER', 'Bridge over Troubled Water', ""Why Don't You Write Me"", 'Bridge Over Troubled Water', 'Bridge Over Troubled Water (album)']", The Beatles’ Sgt. Pepper’s Lonely Hearts Club Band.,0.10505812615156174,1,1
5808,"Answer the question concisely. Q: Described as 'the paramount icon of our age', who did 'Time' Magazine name as the person of the 20th century? A:","['Albert Enstien', 'A Tribute to Einstein', 'ALBERT EINSTEIN', 'Albert Einstien', 'Einstein (physicist)', 'Einsetein', 'Albert Einstin', 'Einstien', 'Albert Eienstein', 'Albert Einstein', 'Einstein, Albert', 'Albert Enstein', 'Einsteinian', 'Alber Enstien', ""Albert Einstein's"", 'Einstein', 'Einstien, Albert', 'A. Einstein', 'Al Einstein', 'Albert einstein', 'Alber Einstein']", Albert Einstein.,0.7923380136489868,0,0
5809,"Answer the question concisely. Q: Who was the Vanity Fair photographer responsible for the cover featuring a naked, pregnant Demi Moore? A:","['Annie Leibovitz', 'ANNIE LEIBOVITZ', 'Annie Liebowitz', 'Annie Leibowitz', 'Anna-Lou Leibovitz', 'Annie Liebovitz']", Annie Leibovitz.,0.8669120073318481,0,0
5810,Answer the question concisely. Q: As what is the medical condition pertussis more commonly known? A:,"[""100 days' cough"", 'Petussis', 'Cough of one hundred days', 'Cough of 100 days', ""Hundred days' cough"", 'Chincough', 'Pertussal', 'Pertussis', 'Pertussis bacterium', 'Mythology Concerning Whooping Cough', 'Pertusis', 'WHOOPING COUGH', 'Whooping Cough', 'Whooping cough', 'The whooping cough', 'Pertuses', 'Whooping-cough', 'Whooping-Cough', 'Inspiratory gasp']", Whooping cough.,0.892409086227417,0,0
5811,Answer the question concisely. Q: Name the Latvian born dancer from the Kirov Ballet who defected to the West in 1974. A:,"['Mikhail Nikolayevich Baryshnikov', 'Barishnikov', 'Mikhail Barishnikov', 'MIKHAIL BARYSHNIKOV', 'Mikhail Nikolaevich Baryshnikov', 'Michael Baryzchnikow', 'Mikhail Baryshnikov', 'Baryshnikov, Mikhail']", Mikhail Baryshnikov.,0.8773782253265381,0,0
5812,Answer the question concisely. Q: The songs 'My Funny Valentine' and 'The Lady is a Tramp' were first featured in which Rodgers & Hart musical? A:,"['Babes in Arms', 'Babes In Arms', 'Babes in arms', 'BABES IN ARMS']", 'Babes in Arms' (1937),0.7508630752563477,0,0
5813,"Answer the question concisely. Q: In which year was the £2 coin issued and introduced in the UK, although minted in the previous year? A:","['1998', 'one thousand, nine hundred and ninety-eight']", 1997.,0.07992520928382874,1,1
5814,Answer the question concisely. Q: Who was the only fictional character to feature in Time Magazine's 100 most important people of the 20th Century? A:,"['Bart Simpsons', 'Bart Simpson (I)', ""Don't have a cow"", 'Bart (devil)', 'El Barto', 'Bartholomew J Simpson', 'Eat My Shorts', 'B.J. Simpson', '%22¡Ay, caramba!%22', 'Bartmania', 'Bartholomew J. Simpson', 'Eat my shorts!', 'Bartholomew Jo Jo Simpson', 'Bart (Simpsons)', 'El barto', 'Brat Simpson', 'Aye karumba', 'Bartholemew Jojo Simpson', 'Bart Jo-Jo Simpson', 'Bartholomew J.', ""Don't have a cow, man"", 'Have a cow', 'Bartholomew Jo-Jo Simpson', 'Bart (The Simpsons)', 'Cupcake Kid', 'Bartholomew Jay Simpson', 'Bart simpson', 'Bartholomew Simpson', 'Bart Simpson', 'Eat my shorts', 'BART SIMPSON', 'The Simpsons/Bart', 'Bartman (The Simpsons)', ""Don't have a cow!"", 'Bartholemew Simpson', 'Had a cow', 'Bart JoJo Simpson', ""Don't Have A Cow"", 'Having a cow', 'Bart Jo Jo Simpson', 'Mort Simpson']", Sherlock Holmes.,0.18817229568958282,1,1
5815,Answer the question concisely. Q: In which field of the arts is Terry O'Neill a leading name? A:,"['Pet photography', 'Pet Photography', 'Photography as an art form', 'Photographing', 'Commercial photography', 'Photography', 'Fotografy', 'Art Photography', 'Print finishing', 'Commercial Photography', 'Photographic', 'Early photography', 'Photographic technique', 'Still photographers', 'Commercial photographer', 'Photography, History of', 'Photography techniques', 'Photography business', 'Photographics', 'Technology of Photography', 'Photo picture', ""Photo's"", 'Yachting photography']", Terry O'Neill is a leading name in the field of photography.,0.386354923248291,1,0
5816,"Answer the question concisely. Q: ""Which European capital's English name is taken from """"black pool"""" in its native language?"" A:","['UN/LOCODE:IEDUB', 'Dublin city center', 'City Centre, Dublin', 'Dublin, Ireland', 'BÁC', 'Baile Atha Cliath', 'Baile átha Cliath', 'Dublin City Center', 'Central Dublin', 'Dublin Culture', 'Dublin (Ireland)', 'The weather in Dublin', 'Dubh Linn', 'Dublin', 'Dublin City, Ireland', 'Dublin City Centre', 'Capital of Republic of Ireland', 'Dublin city centre', 'Capital of Ireland', 'City Center, Dublin', 'Europe/Dublin', 'Dyflin', 'City of Dublin', 'Visitor Information for Dublin, Ireland', 'Capital of the Republic of Ireland', 'Dublin, County Dublin', 'Dublín', 'West Dublin', 'Dublin (city)', 'Dublin, Republic of Ireland', 'Baile Átha Cliath']"," ""Which European capital's English name is taken from """"black pool"""" in its native language?"" A: ""Which European capital's English name is taken from """"black pool"""" in its native language?"" A: ""Which European capital's English name is taken from """"black pool"""" in its native language?"" A: """,0.7672566771507263,0,1
5817,Answer the question concisely. Q: Which English football league club play their home games at Gigg Lane? A:,"['Bury, Greater Manchester', 'Bury, Lancashire', 'Bury', 'Bury, England', 'Bury (town)']", Bury.,0.8158950805664062,0,0
5818,"Answer the question concisely. Q: Which chemical element, atomic number 74, used to be called Wolfram? A:","['Tungstenic', 'Tungsten alloy', 'Wolframium', 'Tungston', 'Tungsten carbonate', 'Tungsten compounds', 'Tungsten processing', 'Wolfram (element)', 'Element 74', 'Tungsten', 'Tungsten Mining', 'Tungstem', 'W (element)']", Tungsten.,0.8559316396713257,0,0
5819,Answer the question concisely. Q: Who won Oscars for directing Platoon (1986) and Born on the Fourth of July (1989)? A:,"['Stones Law', 'Oliver Stone', ""Stone's Law""]", Oliver Stone.,0.826384425163269,0,0
5820,Answer the question concisely. Q: During which conflict was the battle of Agincourt fought? A:,"['100 Years War', '100 years war', ""100 Years' War"", ""Hundred Years' War"", ""Hundred years' war"", 'Hundred year war', 'English Occupation of France', 'One Hundred Years War', 'HYW', 'Hundred Years War', 'Hundred Years Wars', '1oo years war', 'Hundred Years’ War', '100 Year War', ""One Hundred Years' War"", ""The Hundred Years' War"", 'Hundred Years war', ""116 Years' War"", '116 year war', ""Houndred Year's War"", ""100 Year's War"", 'HUndred Years War', 'Hundred years war', ""Hundred Years' war"", 'The Hundred Year War', 'Hundred Year War', ""Hundred Sixteen Years' War"", 'The Hundred Years War', '116 years war', ""The Hundred Year's War"", '116 Years War', ""Hundred Year's War""]", The battle of Agincourt was fought during the Hundred Years War.,0.4373716711997986,1,0
5821,Answer the question concisely. Q: The ashes of author Alfred Wainwright were scattered on the summit of which Lake District fell? A:,"['Hay bale', 'Hay balers', 'Hayrick', 'Grass hay', 'Haystacks', 'Hay steaming', 'Haying', 'Hay', 'Haystalk', 'Haystack (pile)', 'Haystack', 'Hay meadow', 'Haymaking']", Scafell Pike.,0.16147810220718384,1,1
5822,Answer the question concisely. Q: The seven sisters known as the 'Pleiades' were the daughters of which legendary figure? A:,"['Atlases', 'Atlas (cartography)', 'Atlas (geography)', 'The Atlases', 'Atlas', 'Atlas (book)', 'Atlas the book']", Atlas.,0.6358388662338257,0,0
5823,Answer the question concisely. Q: Which controversial movement was founded in 1928 by the Spaniard Josemaria Escriva de Balaguer y Albas? A:,"['The Prelature of the Holy Cross and Opus Dei', 'Opus dei', 'ODAN', 'Personal Prelature of the Holy Cross and Opus Dei', 'Personal prelature of Opus Dei', 'Opus Dei', 'Opus Dei Awareness Network', 'Opus Dei: Sources of controversies', 'Opus Dei: Allegations of being a cult', 'Prelature of the Holy Cross and Opus Dei']", The Opus Dei.,0.6824412941932678,0,0
5824,"Answer the question concisely. Q: Which British periodical was founded by Joseph Addison and Richard Steel in 1711, the current magazine bearing the title was launched in 1828? A:","['The Spectator', 'The Spectator (1828)', 'Spectator (1828)', 'Spectator Australia', 'William Cash (journalist)', 'Spectator.co.uk', 'Spectator Awards', 'The Spectator Australia']", The Spectator.,0.8283570408821106,0,0
5825,Answer the question concisely. Q: In which country was the 2010 football African Nations Cup held? A:,"['Angola', 'Angloa', 'Etymology of Angola', 'Republic of Angola', 'Sport in Angola', 'The Republic of Angola', 'ANGOLA', 'ISO 3166-1:AO']", Angola.,0.7340793013572693,0,0
5826,"Answer the question concisely. Q: Which rust free cars were built in Dunmurry, Northern Ireland in the late 1970s? A:","['DeLorean', 'Delorean', 'Deloreans', 'De Lorean', 'DE LOREAN', 'De Loreans', 'Delorian', 'DeLorean (disambiguation)']", The Ford Cortina MkV and the Ford Capri MkIII.,0.160893976688385,1,1
5827,Answer the question concisely. Q: Which British Prime Minister was born in Portsmouth in 1912? A:,"['James Callaghan (1912-2005)', 'Leonard James Callaghan, Baron Callaghan of Cardiff', 'Lord Callaghan', 'Jim Callaghan', 'Lord Callaghan of Cardiff', 'James Callaghan, Baron Callaghan', 'Lord James Callaghan', 'James, Baron Callaghan of Cardiff Callaghan', 'Premiership of James Callaghan', 'Baron Callaghan of Cardiff', 'James Callaghan', 'Leonard James Callaghan', 'James Callaghan, Baron Callaghan of Cardiff']", Margaret Thatcher.,0.13752876222133636,1,1
5828,"Answer the question concisely. Q: ""During an infamous court case who said of Lord Astor's denial """"Well he would, wouldn't he""""?"" A:","['Mandy-Rice Davies', 'Mandy Rice-Davies', 'Mandy Rice-Davis', 'Mandy Rice Davies']"," ""Harold Wilson""",0.17675384879112244,1,1
5829,Answer the question concisely. Q: Who was the Republican Presidential Nominee in the 2008 American Election? A:,"['Jon McCain', 'Senator J McCain', 'John S McCain III', 'John McCain III', 'Jon MacCain', 'John McCain', 'John MacCain', 'John MaCain', 'Jon mcCain', 'John Mc Cain', 'John Sydney McCain', 'John McKain', 'Sen. John McCain', 'McCain, John', 'John mcain', 'Jon mccain', 'Senator McCain', 'John Sydney McCain III', 'John Sidney McCain', 'John MCCaine', 'Sen. McCain', 'John mccain', 'John Sidney McCain III', 'John Sidney McCain IV', 'John McKaine', 'John McCaine', 'John S. McCain', 'Senator John McCain', 'John S. McCain, III', 'John Mccain', 'John McCane', 'John S. McCain III']", John McCain.,0.8231675028800964,0,0
5830,"Answer the question concisely. Q: What was the nickname of Henry Percy, the eldest son of the first Earl of Northumberland? A:","['Tottenham Hotspurs F.C.', 'Tottenham Hotspur F. C.', 'Spurs manager', 'Tottenham Hotspur Foundation', 'Tottenham Hostpur', 'Tottenham FC', 'The lilywhites', 'Hotspur F.C.', 'Hotspur Football Club', 'Tottenham Hotspur F C', 'Hotspurs', 'COYS', 'Hotspur (disambiguation)', 'Tottenham Hotspur F.C', 'THFC', 'Tottenham Hotspurs', 'Tottenham Hotspur F.C.', 'Tottenham Hotspur Football Club', 'Hotspur', 'Tottenham Hotspur FC', 'Tottenham Hotspur', 'Thfc', 'Tottenham Hotspurs FC', 'Audere est facere', 'FC Tottenham', 'Spurs FC', 'Yid Army']", Hotspur.,0.6548311710357666,0,0
5831,Answer the question concisely. Q: What was the stage name of the British comedian Chaim Reuben Weintrop? A:,"['Bud Flanagan', 'Bud Flannagan']", Tommy Cooper.,0.184104323387146,1,1
5832,"Answer the question concisely. Q: Which Spanish artist painted the 'Rokeby Venus', completed in 1651? A:","['Velasquez (surname)', 'Velazquez (disambiguation)', 'Velázquez (surname)', 'Velazquez', 'Velazquez.', 'Velásquez (surname)']", Diego Velazquez.,0.6939924955368042,0,0
5833,Answer the question concisely. Q: Snail porridge is a dish associated with which famous chef? A:,"['The Big Fat Duck Cookbook', 'Heston Blumenthal', 'Heston blumental']", Julia Child.,0.11020677536725998,1,1
5834,Answer the question concisely. Q: A bird described as a 'palmiped' has which characteristic feature? A:,"['Totipalmation', 'Webbed feet', 'Webbed foot', 'Palmiped', 'Webbed toes', 'Web foot']", A bird described as a 'palmiped' has webbed feet.,0.25874972343444824,1,0
5835,Answer the question concisely. Q: Who created the Barry McKenzie cartoon strip in the 1960s? A:,['Barry Humphries'], Barry Humphries.,0.8707900047302246,0,0
5836,"Answer the question concisely. Q: Which country, a member state of the EC, is noted for the production of the rich dessert wine Commandaria? A:","['Culture of Cyprus', 'Kıbrıs', 'Etymology of Cyprus', 'History of ancient Cyprus', 'Island of Cyprus', 'Name of Northern Cyprus', 'ISO 3166-1:CY', 'Zypern', 'South Cyprus (Greek Cyprus)', 'Architecture of Cyprus', 'Colony of Cyprus', 'Country CYP', 'Kibris', 'Southern Cyprus', 'Political system of cyprus', 'Greek Cyprus', 'Kypros', 'Κύπρος', 'Cyrpus', 'Greek Cypriot Administration of Southern Cyprus', 'Republic of Cyprus', 'Ciprus', 'Name of Cyprus', 'Κυπριακή Δημοκρατία', 'Cyprus', 'Cyprus goods', 'Cyprus (Republic of)', 'Greek Republic of Cyprus']", Cyprus.,0.6932920217514038,0,0
5837,Answer the question concisely. Q: Basutoland is now known as what? A:,"['Lestho', 'Lesothans', 'Leshoto', 'Lethoto', 'Culture of Lesotho', 'Lesothan', 'Lesotho', 'Kingdom of Lesotho', 'Administrative divisions of Lesotho', 'ISO 3166-1:LS', 'Health care in Lesotho', 'Losotho', 'Health in Lesotho', 'Lesoto', 'Kingdom of lesotho', 'The Kingdom of Lesotho']", Lesotho.,0.7538288235664368,0,0
5838,Answer the question concisely. Q: The Humber bridge forms part of which A road? A:,"['A15', 'A-15', 'A15 (disambiguation)', 'A.15', 'A 15']", The A15.,0.5284462571144104,0,0
5839,Answer the question concisely. Q: Charleston is the capital of which US state? A:,"['Demographics of West Virginia', 'Thirty-fifth State', 'US-WV', 'Climate of West Virginia', 'W.v.', 'WV', 'West Virginia (U.S. state)', 'West Virginia (State)', 'Religion in West Virginia', 'W.V.', 'Symbols of the State of West Virginia', 'Sports in West Virginia', 'Thirty-Fifth State', 'West virgina', 'Wes Virginia', 'Wv', 'The Mountain State', 'W V', 'Counties and Important Towns in West Virgina', 'W.Va.', 'West Virginia', 'West Virginia (state)', 'W. Va.', 'State symbols of West Virginia', 'WestVirginia', 'West virginia', 'Virginie-Occidentale', '35th State', 'State of West Virginia', 'West Vrignia', 'West Virginia, United States', 'Wv.', 'Loyal Virginia', 'Mountain State', 'Counties and Important Towns in West Virginia']", South Carolina.,0.4045199751853943,1,1
5840,Answer the question concisely. Q: Who lead the enquiry into the Iraq war? A:,"['John Chilcot', 'Sir John Chilcot']", Sir John Chilcot.,0.8843182921409607,0,0
5841,Answer the question concisely. Q: What special name is given to Tibetan monks? A:,"['Lamas', 'Lamas (disambiguation)']", Lamas.,0.7894220948219299,0,0
5842,Answer the question concisely. Q: In which country are the ruins of the ancient city of Carthage? A:,"['ISO 3166-1:TN', 'Tunisian Republic', 'Republic of Tunisia', 'Tounes', 'Tunisia', 'Tunisia in the middle ages', 'Tunisie', 'Etymology of Tunisia', 'Medieval tunisia', 'الجمهورية التونسية', 'Classical tunisia', 'Tunnisia', 'Name of Tunisia', 'Administrative divisions of Tunisia', 'Ancient tunisia', 'Tounisiyya', 'Tunisa', 'Tunesia', 'Al-Jumhūriyya at-Tūnisiyya']", Tunisia.,0.7249210476875305,0,0
