idx,prompt,gold,generated_response,bleurt_score,hallucination_label,llm_hallucination_label
3554,"Answer the question concisely. Q: If you were from the Cayman Islands, which is part of the British West Indies, what sort of passport would you have? A:","['Great British', 'British (language)', 'Britsih', 'British', 'Pretannic', 'British (disambiguation)', 'Brittish', 'British language (disambiguation)']",A British passport.,0.26937341690063477,1,1
3555,"Answer the question concisely. Q: ""What is the longest running emergency medical drama series in the world, and the second-longest-running medical drama in the world behind America's """"General Hospital""""?"" A:","['Casualty (disambiguation)', 'Casualty']","""ER"" (1994-2009",0.04746761918067932,1,1
3556,Answer the question concisely. Q: By what name was netball previously known? A:,"[""Women's Basketball"", 'Women basketball', 'Female basketball', 'Women in basketball', ""Women's basketball"", ""Girl's basketball""]",Women’s basketball,0.8858306407928467,0,0
3557,"Answer the question concisely. Q: What is the next in the series: 1, 16, 81, 256, 625 ? A:","['one thousand, two hundred and ninety-six', '1296']",256,0.21228042244911194,1,1
3558,Answer the question concisely. Q: By what name is Siddhartha Gautama better known? A:,"['Siddhattha Gotama', 'Buhda', 'Shakyamuni Gautama', 'The life of the Buddha', 'Gotama Buddha', 'Sakyamuni', 'Buddha and Vishnu', 'Shijiamounifo', 'Shakhyamuni', 'Sakayamuni', 'Shakamuni', 'The Budda', 'Siddhārtha Gautama', 'Buddha - God or Man', 'Buhhda', 'Thus-come-one', 'Budda', 'Phật', 'Siddhartha Gautam Buddha', 'The story of buddha', 'Buddah', 'Śākyamuni', 'Buddha Shakyamuni', 'Shakymuni Buddha', 'Siddhartha Gautama', 'Buddha', 'Shakyamuni Buddha', 'Recluse Gotama', 'BuddHa', 'Sidarta Guatema', 'Lord Buddha', 'Nepal buddha', 'Gautama', 'Enlightened One', 'Shijiamouni', 'बुद्ध', 'Gautama buddha', 'Gautam Buddha', 'Guatama', 'Enlightenment of Buddha', 'Birthplace of Gautama Buddha', 'Siddhartha Gotoma', 'Shaka Nyorai', 'Gautama Siddhartha', 'Sakyamuni Buddha', 'Enlightened one', 'The Enlightened One', 'Gautama Siddartha', 'Prince Siddhartha', 'Sage of the Shakyas', 'Shakyamuni', 'Siddartha Gautama', 'The Buddha', 'Буда', 'Siddharta Gautama', 'Buddha, the Enlightened', 'Gautama Buddha', 'Shijia Mouni', 'Buddha Gautama', 'Thus-gone-one', 'Siddharta Guatama', 'Gotama buddha', 'Gowthama Buddha', 'Siddhartha gotama', 'Butsu', 'Buddha – God or Man', 'Siddhartha Gautam', 'Shri Buddha', 'Awakened One', 'Śākyamuni Buddha', 'Goutham', 'Siddhartha Buddha', 'Sage of the Sakyas', 'The Awakened One', 'Siddhartha Gutama', 'Sakhyamuni Buddha', 'Siddhartha Guatama', 'Śakyamuni Buddha']",The Buddha.,0.8871092796325684,0,0
3559,Answer the question concisely. Q: Which German-born chemist split the uranium atom in 1939 and won the Nobel prize in 1944? A:,"['Otto Hahn', 'Hahn, Otto']",Otto Hahn,0.9649538397789001,0,0
3560,"Answer the question concisely. Q: Who was re-elected President of the Republic of Germany in 1932 defeating Adolf Hitler, became a figurehead when Hitler became Chancellor in 1932, and died in 1934, enabling Hitler to disestablish the position of President and proclaim himself Fuhrer? A:","['President hindenburg', 'President Hindenburg', 'Paul Ludwig Hans Anton von Beneckendorff und von Hindenburg', 'Paul von hindenburg', 'Paul von Hindenberg', 'von Hindenburg', 'General von Hindenburg', 'Paul von Beneckendorf und Hindenburg', 'Von Hindenburg', 'Paul von Hindenburg', 'Old Paul', 'Paul Von Hindenburg', 'Paul Anton Hans Ludwig von Hindenburg', 'Paul Hindenburg']",Paul von Hindenburg,0.9617510437965393,0,0
3561,"Answer the question concisely. Q: ""Whose autobiography was entitled """"Step Inside Love""""?"" A:","['Priscilla Maria Veronica Willis', 'Cilla Black', 'Cilla White', 'Priscilla Maria Veronica White']","""Whose autobiography was entitled """"Step Inside Love""""",0.15319091081619263,1,1
3562,"Answer the question concisely. Q: The 1812 Fire of Moscow, on 14 September 14 1812, broke out after most residents and Russian troops had abandoned the city, and whose troops had entered it? A:","['Napoleon Buonaparte', 'Napolean bonapart', 'Bonaparte', 'Napoleonist', 'Napoleon Boneparte', 'Le petit caporal', 'Napoleaon', ""Napolen's coup"", 'Napoleone Bonaparte', 'Age of Napoleon', 'Napoléon Buonaparte', 'Napoleón', 'Emperor Napoleon', 'Napoleon the Great', 'Napoleon I of France', 'Napoleon I of France bibliography', 'Napoléon', 'Napolean Bonapart', 'Napoléon I, Emperor of the French', 'Napolean Bonaparte', 'Napoleon Bonapart', 'Napeoleon', 'Napolean bonarparte', 'Emperor Napoleon I', 'Napolean', 'Napoleon Bonaparte', 'Napoloen', 'Emperor of France Napoleon I', 'Napoleon I Bonaparte', 'Napoleone Buonaparte', 'Napoleon bonaparte', 'Napolian', 'Napoléon Bonaparte', ""Napoleon's"", 'Napoleonic', 'Napoleon I, Emperor of the French', 'Jupiter Scapin', 'Nepolian', 'Napoleon I of the French', 'Little Corporal', 'Napoleon I of Italy', 'Napoleon bonepart', 'Napoléon I', 'Armed Soldier of Democracy', 'Napoleon I the Great of the French bibliography', 'Napoleon i of france', 'Napoleon i of france bibliography', 'Napoléon I of France', ""Napoleon's height"", 'Napoleon Ier', 'Napoleon I', 'General Bonaparte', 'Napoleone di Buonaparte', 'Napoleón Bonaparte', 'Général Bonaparte', ""Jean d'Epee"", 'Napoleon', 'Napoleon I of the French bibliography', 'Napoleon Emperor of France', 'Boneparte', 'Napoleon of France', 'Napoléon Ier', 'Napoléon I Bonaparte']",Napoleon's,0.9263995885848999,0,0
3563,Answer the question concisely. Q: Which 2007 Italian drama film directed by Daniele Luchetti is based on Antonio Pennacchi's novel? A:,"['Mio fratello è figlio unico (film)', 'My Brother Is An Only Child', 'Mio fratello e figlio unico', 'Mio fratello è figlio unico', 'My Brother is an Only Child', 'My Brother Is an Only Child']",The Best of Youth,0.32037582993507385,1,1
3564,"Answer the question concisely. Q: What reptile, of which there are two living species, the American and the Chinese, got its name from the Spanish for lizard? A:","['Alligator', 'Alligators', 'Aligator']",The Chinese alligator,0.4906337261199951,1,0
3565,"Answer the question concisely. Q: Which Scotsman was given a ship by Americans to harass English shipping near Great Britain, and later became an admiral in the Russian Navy of Catherine The Great? A:","['I have not yet begun to fight', 'Paul Jones (pirate)', ""America's invasion of Whitehaven"", 'John Paul Jones', 'John Paul Jones (sailor)', 'Captain John Paul Jones']",John Paul Jones,0.9672267436981201,0,0
3566,"Answer the question concisely. Q: Which US State ended prohibition in November 1948, a law that had been in place there for 68 years? A:","['Kans.', 'Demographics of Kansas', 'Economy of Kansas', 'Kansasanian Soviet Socialist Republic', 'Politics of Kansas', 'Law of Kansas', 'Climate of Kansas', 'Kan.', 'Cansas', 'Kansas', 'State of Kansas', 'Geography of Kansas', 'Culture of Kansas', 'Transportation in Kansas', 'KS, USA', 'Thirty-fourth State', 'Brownbackistan', 'Sunflower State', 'Transport in Kansas', 'Religion in Kansas', 'The Sunflower State', 'Kansas (State)', 'Sports in Kansas', 'Thirty-Fourth State', 'Kansas (U.S. state)', 'Kansas, United States', '34th State', 'Kansas (state)']",Kansas,0.8295546174049377,0,0
3567,"Answer the question concisely. Q: ""In what sport would one """"bully off""""?"" A:","['Hockey positions', 'Knee hockey', 'Hockey team', 'Hocky', 'Hockey']","""In what sport would one """"bully off""""",0.1993519514799118,1,1
3568,Answer the question concisely. Q: What carries the blood flow of the human body from the periphery to the right side of the heart? A:,"['Vein valves', 'Vein valve', 'Veined', 'Venous system', 'Venous valves', 'Phlebology', 'Venous valve', 'Venous', 'Veiny', 'Venously', 'Veins', 'Vein']",The veins.,0.5750361680984497,0,0
3569,Answer the question concisely. Q: What is the name for a set of marks stamped on gold and silver articles to attest to the genuineness of the metal and the year of testing? A:,"['Hall-mark', 'Hallmark', 'Hallmarks', 'Hall-Mark', 'Hall mark', 'Hall Mark']",Hallmark,0.9661672115325928,0,0
3570,Answer the question concisely. Q: What machine devised to move people was first demonstrated in Paris in 1900? A:,"['Electrical staircase', 'The longest escalator', 'Escalator', 'Escalate', 'Moving staircase', 'Esculator', 'Moving stairs', 'Eclinator', 'Escalators', 'Moving stairway']",Elevator,0.6919999122619629,0,1
3571,"Answer the question concisely. Q: What is prussic acid, found in bitter almonds and laurel leaves, also known as? A:","['Formic anammonide', 'Hydrocyanic Acid', 'Cyanide gas', '74-90-8', 'Hydrocyanic acid', 'Hydrogen Cyanide', 'Carbon hydride nitride', 'Hydrocyan', '74908', 'Formonitrile', 'Hydrogen cyanide', 'Hydrogen cyanide gas', 'Cyclon', 'H-C≡N', 'Prussic acid', 'Hydrocyanide', 'Hydridonitridocarbon', 'Cyanane', 'Methanenitrile', 'Bleiby process', '74 90 8', 'MW6825000', 'Prussic Acid', 'Hydrodyanic acid']",Hydrogen cyanide,1.024625539779663,0,0
3572,"Answer the question concisely. Q: The name of which person born in Dublin is connected in English history with the locations of Vimiero, Talavera, Salamanca, Vittoria, Orthes and Waterloo? A:","['First Duke of Wellington', 'Sir Arthur Wellesley', 'General Wellington', 'Marquess Douro', 'Arthur Wellesley , 1st Duke of Wellington', 'Duke of Wellingon (1st)', 'Arthur Wellesley Wellington', 'The Iron Duke', 'Duke of Wellington', 'Major-General Arthur Wellesley', 'Arthur Wellesly, 1st Duke of Wellington', 'Lord Wellington', 'Duke of wellington', 'Baron Douro', 'Arthur Wellesly', 'Duke Wellington', 'Marquis of Torres Vedras', 'The Duke of Wellington', 'Marquess of Torres Vedras', 'Duke of Vitoria', 'Duke of Wellington Arthur Wellesley', 'Arthur Wellesley, First Duke of Wellington', 'Arthur Wesley', 'Marquess of Wellington', 'Conde de Vimeiro', 'Count of Vimeiro', 'Marquês de Torres Vedras', 'Duque da Vitoria', 'Viscount Wellington', 'Arthur Wellesley, 1st Duke of Wellington', 'Duke of Wellington Great Duke', 'Marques de Torres Vedras', 'Earl of Wellington', '1st Duke of Wellington']","Arthur Wellesley, 1st Duke of Wellington",0.9735254049301147,0,0
3573,Answer the question concisely. Q: Who built the original Palace of Versailles that was enlarged by Louis XIV? A:,"['Lewis XIII', 'Louis Xiii of France', 'Louis the 13th', 'Louis Xiii', 'Louis Xiii Bourbon', 'Louis 13th', 'Louis the 13', 'Louis 13', 'Louis XIII', 'Louis II of Navarre', 'Louis xiii', 'Louis XIII Bourbon', 'Louis Treize', 'Louis XIII of France', ""Louis XIII of France's"", 'Ludwig XIII', 'King Louis XIII']",Louis Le Vau,0.4160340428352356,1,1
3574,Answer the question concisely. Q: From which country was Fulgencio Batista ousted in 1959? A:,"['Republic of Cuba', 'Second Republic of Cuba', ""People's Republic of Cuba"", 'Cuba', 'Subdivisions of Cuba', 'Red Cuba', 'CUBA', 'Administrative divisions of Cuba', 'Cuban News Agency', 'Etymology of Cuba', 'The Republic of Cuba', 'Isla Juana', 'República de Cuba', 'ISO 3166-1:CU', 'Name of Cuba', 'Republica de Cuba', 'Prehistory of Cuba', 'Communist Cuba', 'Cuba (island)']",Cuba.,0.7678765058517456,0,0
3575,Answer the question concisely. Q: What is another name for shingles? A:,"['Disseminated herpes zoster', 'Isotopic response', 'Disseminated shingles', 'The shingles', 'Zoster', 'Shingles', 'Inflammatory skin lesions following zoster infection', 'Herpes Zoster', 'Mandibular zoster', 'Trigeminal zoster', 'Zoster sine herpete', 'Herpes zoster']",Herpes zoster.,0.9650578498840332,0,0
3576,"Answer the question concisely. Q: """"""Fawlty Towers"""" was written by John Cleese and Connie Booth, who played main characters. Which character did Connie Booth play?"" A:",['Polly'],Connie Booth played the character of Polly,0.44830572605133057,1,0
3577,Answer the question concisely. Q: What is the name given to a distinguishing device stamped into the substance of a sheet of paper when it is wet? A:,"['Watermarked', 'Unwatermarked', 'Dandy roll', 'Watermark', 'Spread Spectrum Watermarking', 'Watermarks']",Watermark,0.9395964741706848,0,0
3578,Answer the question concisely. Q: The America's Cup trophy was held by America from 1852 until 1983 when the Cup was won by which challenger? A:,['Australia II of Australia'],Australia II,0.6854516267776489,0,0
3579,"Answer the question concisely. Q: ""In the 1956 film """"The Ten Commandments"""", who played Moses?"" A:","['Holly Heston Rochell', 'John Charles Carter', 'Charleton Heston', 'Charleston Heston', 'Holly Rochell', 'Chuck Heston', 'Heston, Charlton', 'Carlton Heston', 'Holly Heston', 'Charlton heston', 'Charlton Heston']","""Charlton Heston.""",0.8592331409454346,0,0
3580,"Answer the question concisely. Q: Who won the World Individual Championship Speedway title four times in 1957, 1958, 1964 and 1966? A:","['Barry briggs', 'Barry Briggs']",Ove Fundin,0.19315646588802338,1,1
3581,Answer the question concisely. Q: Which seabird that ranges widely in the Southern Ocean and the North Pacific has the largest wingspan of any existing birds? A:,"['אלבטרוס', 'Albatross', 'Diomedeidae', 'Goonie bird', 'Goony bird', 'Albatrosses', 'Giant Albatross']",The wandering albatross,0.43716228008270264,1,0
3582,Answer the question concisely. Q: Which film starring Steve McQueen featured a car chase through the streets of San Francisco? A:,"['Bullitt', 'Lieutenant Frank Bullitt']",Bullitt,1.0013973712921143,0,0
3583,Answer the question concisely. Q: What word best describes a triangle where one angle is equal to 90 degrees? A:,['Right angled'],Isosceles,0.05412960797548294,1,1
3584,Answer the question concisely. Q: Who was the first of these to become US President? A:,"['Father of the Constitution', 'Jimmy Madison', 'President Madison', 'James Madison, Jun.', 'Presidency of James Madison', 'James Madison', '4th President of the United States', 'James Madison, Jr.', 'Nelly Conway Madison', 'President James Madison', 'Fourth President of the United States', 'Madison, James', 'Madison Administration', 'James madison']",George Washington,0.304462730884552,1,1
3585,"Answer the question concisely. Q: In the International Radio Alphabet, how many are traditional male given names A:","['five', '5']",26 B: 27 C: 28 D: 29 E: 30 F: 31 G: 32 H: 33 I: 34 J: 35 K: 36 L: 37 M: 38 N,0.3206964135169983,1,1
3586,Answer the question concisely. Q: Which English rowing event is held every year on the River Thames for 5 days (Wednesday to Sunday) over the first weekend in July? A:,"['Henley Royal Regatta', 'Henly Royal Regatta', 'Diamond Sculls', 'Royal Henly Regatta', ""Stewards' Enclosure"", 'Royal Henley Regatta', 'Henley Regatta', 'Regatta Enclosure']",Henley Royal Regatta,1.0085726976394653,0,0
3587,"Answer the question concisely. Q: Which continent has the world's highest waterfall, largest river by volume, longest mountain range, driest place, largest rainforest, highest capital city, and highest commercially navigable lake? A:","['South amerika', 'South america', 'Prehistory of South America', 'South American capital cities', 'Southamericans', 'S. America', 'South American continent', 'America do Sul', 'South America (region)', 'South America (continent)', 'South american capital cities', 'South Americas', 'Aouth america', 'South Americans', 'Southamerica', 'Southern America', 'South American', 'América do Sul', 'List of national capitals in South America', 'Tourism in South America', 'South Amerika', 'Southamerican', 'South-America', 'South-American', 'South America']",South America,0.9487894773483276,0,0
3588,Answer the question concisely. Q: What was the capital of the Portuguese empire from 1808 to 1815? A:,"['São Sebastião do Rio de Janeiro', 'BRRIO', 'Rio de Janiero', 'UN/LOCODE:BRRIO', 'Río de Jeneiro', 'Rio di Janeiro', 'Rio de Janeiro (city)', 'Rio, Brazil', 'Rio de Janero', 'Rio de Janeiro (Brazil)', 'Rio Janeiro', 'Río de Janeiro, Brazil', 'Rio de janeiro', 'Rio de Janeiro city', 'Río de Janeiro', 'R. Janeiro', 'Rio-de-Janeiro', 'Rio de janero', 'R Janeiro', 'Rio de Jainero', 'River of January', 'Rio de Janeiro', 'Rio de Janeiro, Brazil', 'Rio de Janerio', 'Sao Sebastiao do Rio de Janeiro', 'Rio de Janiero, Brazil', 'Rio de Janeiro, RJ', 'Rio De Janiero', 'Rio de Janeiro City', 'Rio De Janeiro', 'Rio De Janeiro, Brazil', 'The Marvelous City', 'Rio de Janeiro, Rio de Janeiro', 'Rio de janerio', 'January River']",Rio de Janeiro,0.9433972835540771,0,0
3589,Answer the question concisely. Q: In which country is the city of Kandahar? A:,"['Afghanistan', 'Avghanistaun', 'Soviet-occupied Afghanistan', 'Afganhistan', 'Afghanestan', 'Jomhūrī-ye Eslāmī-ye Afġānestān', 'Afghanastan', 'Afeganistao', 'Afgjanistan', 'Afghanistan/Article from the 1911 Encyclopedia', 'AfghanistaN', 'Afghanistan, Rep. of.', 'Afganistan', 'Afghanistan-Central Asia', 'Afghanistan (1911 Encyclopedia)', 'Afghansitan', 'Afgahanistan', 'IROA', 'Kinetic action', 'A-Stan', 'Afghanstan', 'Afğānistān', 'AFGHANISTAN', 'Afghānistān', 'I.R.O.A.', 'Islamic Republic of Afghanistan', 'Dowlat-e Eslami-ye Afghanestan', 'افغانستان', 'Afghinastan', 'The Graveyard of Empires', 'Affghanistan', 'Afghanistan, I.S. of', 'Etymology of Afghanistan', 'The Islamic Republic of Afghanistan', 'Islamic Transitional Government of Afghanistan', 'ISO 3166-1:AF', 'Afghnistan', 'د افغانستان اسلامي دولت دولت اسلامی افغانستان', 'Da Afġānistān Islāmī Jomhoriyat', 'Da Afghanistan Islami Dawlat Dawlat-e Eslami-e Afghanestan']",Afghanistan,0.8579707741737366,0,0
3590,"Answer the question concisely. Q: The War of the Triple Alliance (1864 - 1870) was fought between the allied countries of Argentina, Brazil, and Uruguay and which other country? A:","['Administrative divisions of Paraguay', 'Culture of Paraguay', 'Paraguayans', 'Paraguayan literature', 'Culture of paraguay', 'Paragauy', 'Teta Paraguai', 'Etymology of Paraguay', 'Paraguayan', 'Tetã Paraguái', 'Republic of Paraguay', 'Paraguai', 'Paruaguayan', 'Paraguay', 'Republic Paraguay', 'ISO 3166-1:PY', 'Name of Paraguay', 'República del Paraguay']",Paraguay,0.8590021133422852,0,0
3591,Answer the question concisely. Q: What engineering work was opened by Mayor McLellan on 27 October 1904? A:,"['NYSubway', 'Metro de Nueva York', 'New York Subway System', 'New York City Subway', 'NYCS', 'NYC Subway', 'Token sucking', 'NYC subway', 'MTA New York City Subway', 'NYC Subways', 'NYCSubway', 'MTA subway', 'NYCT subway', 'Nyc subway', 'New York City subway system', 'New York subway system', 'New York City Metro', 'Nyc subway system', 'Metro de la Ciudad Nueva York', 'MTA Subway', 'Metro de la Ciudad de Nueva York', 'New York City subway', 'New York subways', 'New York Subway', 'MTA Subways', 'Ny subway', 'New York subway']",The new bridge over the Yarra River at Richmond,0.22727040946483612,1,1
3592,Answer the question concisely. Q: In which US state are the Catskill Mountains? A:,"['New Yourk State', 'State of N.Y.', 'US-NY', 'N Y', 'The state of NY', 'NewYork', 'NYS', 'Neo York', 'NY state', 'Nova York', 'State of new york', 'Ny', 'New york', 'Nueva York (estado)', 'N Y state', 'New York (state)', 'U.S. state of New York', 'New York state', 'New York, U.S.', 'State New York', 'Nýja-Jórvík', 'Newyork', 'NEW YORK', 'State of N. Y.', 'N. Y. state', 'NY', 'The state of N.Y.', 'NY (state)', ""New York's"", 'N.Y. (U.S. state)', 'State of new yourk', 'New York State', 'New York (U.S. state)', 'New york state', 'New Yrok', '11th State', 'New York (USA State)', 'State of N Y', 'New-York', 'The State of New York', 'State of New York', 'US state of New York', 'N Y (U.S. state)', 'N.Y. state', 'N.Y.', 'The state of N. Y.', 'N. Y. (state)', 'The state of N Y', 'New York, US', 'N.Y. (state)', 'Nyja-Jorvik', 'Religion in New York', 'New Yourk', 'N. Y.', ""New York State's"", 'Estado Nueva York', 'New York (USA state)', 'New york population', 'New York, U.S.A', 'New York', 'NY (U.S. state)', 'Estado de Nueva York', 'N. Y. (U.S. state)', 'Eleventh State', 'N Y (state)', 'State of NY', 'New York (State)', 'New York (U.S. state']",New York,0.9125485420227051,0,0
3593,Answer the question concisely. Q: What is a more common name for the umbilicus? A:,"['Belly Button', 'In betweenie', 'Betweenie', 'Navel', 'Belly buttons', 'Outie', 'Tummy button', 'Navel point', 'Innie', 'Belly button', 'Belly-button', 'Lint hole', 'In-betweenie', 'Hokkaido Belly-button Festival', 'Bellybutton', 'Lint Hole', 'Navels']",The umbilicus is the belly button,0.4841603636741638,1,0
3594,Answer the question concisely. Q: Charles Lindbergh became famous by flying which aeroplane? A:,"['Spirit of Saint Louis', 'Spirit of St. Louis', 'NX211', 'Spirit of st louis', 'N-X-211', 'NX 211', 'Ryan NYP', 'The Spirit of St Louis', 'Ryan NYP Spirit of St. Louis', 'The Spirit of St. Louis']",The Spirit of St. Louis.,0.9228081107139587,0,0
3595,"Answer the question concisely. Q: ""Who was the author of """"Around The World In 80 Days"""" and """"20,000 Leagues Under The Sea""""?"" A:","['Verne, Jules', 'Julius verne', 'JulesVerne', 'Jules verne', 'Jules Verne', 'Verne gyula', 'Jules Gabriel Verne', 'Honorine de Viane Morel', 'Honorine Verne', 'Vernean']",Jules Verne,0.9589971899986267,0,0
3596,"Answer the question concisely. Q: ""Which group had hits with """"You Really Got Me"""", """"All Day And All Of The Night"""", """"Waterloo Sunset"""" and """"Lola""""?"" A:","['The Kinks', 'John Gosling (The Kinks musician)', 'Gordon John Edwards', 'The Ray Davies Quartet', 'Kinks', 'The Kinks (band)', 'Kinks, The']",The Kinks,0.9648679494857788,0,0
3597,"Answer the question concisely. Q: Which war, engineered by Bismarck, included the siege and surrender of Paris and ended in the union of German states with William I as emperor? A:","['Invasion of France (1870)', 'French-Prussian war', 'German-French War', 'Franco-German war', 'Deutsch-Franzosischer Krieg', 'Franco/Prussian Wars', 'Franco-Prussian war', '1870 War', 'French-Prussian War', 'French german war', 'First Battle of Orleans', 'Prussian-French war', 'Guerre Franco-Allemande', 'Francoprussian war', 'Franco Prussian War', 'Deutsch-Französischer Krieg', 'French-German War', 'Guerre franco-allemande', 'France german war', 'War of 1870', 'Franco-German War of 1870', 'Franco-German War', 'Battle of Sarrebruck', 'Franco-prussian war', 'Franco–Prussian War', 'Franco-Prussian War']",Franco-Prussian War,0.9843081831932068,0,0
3598,"Answer the question concisely. Q: What was the name of Sir Fred Hoyles theory, an alternative to the Big Bang, that said that there was continuous creation of matter between galaxies, so that as galaxies get further apart, new ones develop between them? A:","['Steady state concentration', 'Steady-state', 'Steady-state condition', 'Steady State (Thermodynamics)', 'Steady state', 'Steady State']",Steady State Theory,0.6541029810905457,0,1
3599,Answer the question concisely. Q: The navy from which country destroyed the Russian fleet at Port Arthur after a number of attacks in 1904 and 1905? A:,"['日本國', 'State of Japan', 'Ja-pan', 'Nihon', 'Nippon', 'Japang', 'Modern–era Japan', 'Etymology of Japan', 'Japan (country)', 'Republic of Japan', 'Japanese financial sector', 'Nihon-koku', 'ISO 3166-1:JP', '日本', 'Japian', 'Japan', 'JapaN', 'The State of Japan', 'Riben', 'Nippon-koku', 'JPN', 'Jpan', 'Rìběn', '日本国', 'Japao', 'JAPAN', 'Japoa', '🗾']",Japan,0.8109288215637207,0,0
3600,Answer the question concisely. Q: What is the Scottish word that applies to New Year's Eve? A:,"['Hogmanay', ""Edinburgh's Hogmanay"", 'Hogmany']",Hogmanay,1.023892879486084,0,0
3601,Answer the question concisely. Q: The Republic of China (ROC) did not compete at the Montreal Olympics in 1976 because the People's Republic of China (PRC) pressured the organisers to stop them competing under that name. What name did the ROC use when it next competed in 1984? A:,"['Separate Customs Territory of Taiwan, Penghu, Quemoy, and Matsu', 'Chinese Taibei', 'Separate Customs Territory of Taiwan, Penghu, Kinmen, and Matsu (Chinese Taipei)', 'Chinese Taipei', 'Separate Customs Territory of Taiwan, Kinmen and Matsu', 'Separate customs territory of Taiwan, Penghu, Kimmen, and Matsu', 'Zhongguo Taibei', 'Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu', 'Zhonghua Taibei', 'Taipei, China', 'Taipei of China', 'China-Taipei', 'China (Taipei)', 'Taipei China', 'Seperate Customs Territory of Taiwan, Penghu, Kimmen and Matsu', 'Separate Customs Territory of Taiwan, Penghu, Kinmen, and Matsu', 'Separate Customs Territory of Taiwan, Penghu, Kimmen, and Matsu', 'Separate Customs Territory of Taiwan, Penghu, Kimmen and Matsu']",Chinese Taipei,0.9823558330535889,0,0
3602,"Answer the question concisely. Q: In the nursery rhyme, who put in his thumb and pulled out a plum? A:","['Jack (fish)', 'Jack', 'Jack (disambiguation)', 'Jack (zoology)', 'Jackfish', 'JACK', 'Jack (novel)', 'Jack (film)', 'Jack (fish disambiguation)', 'JacK']",The plum was in the nursery rhyme.,0.12235049903392792,1,1
3603,"Answer the question concisely. Q: What is the former name of Helsingor, Denmark? A:",['Elsinor'],Elsinore,0.8307934403419495,0,0
3604,"Answer the question concisely. Q: What is the next in this series: Conrad Hilton, Michael Wilding, Michael Todd, Eddie Fisher, Richard Burton? A:","['Richard Burton', 'Richard Walter Jenkins', 'Richard Burton (actor)']",Richard Burton,0.9503381252288818,0,0
3605,Answer the question concisely. Q: What is the world's biggest car maker? A:,"['Toyota Motor Manufacturing, U.S.A., Inc.', 'Toyota automobile collectibles', 'Toyopet', 'Toyota Motors Philippines', 'トヨタ', 'Zeronise', 'Toyota (company)', 'Toyota cars', 'Toyota motor corp', 'Toyotathon', 'Toyota Motor Corp.', 'Toyota 89CV', 'Toyota Central R&D Labs', 'Toyotas', 'Toyota Netz', 'Toyota Motor Company', 'Toyta', 'トヨタ自動車株式会社', 'Toyota.com', 'Toyopet Store', 'Toyota Corporation', 'Www.toyota.com', 'Toyota Motor', 'Toyota NETZ', 'Toyota', 'Toyota Motors Manufacturing', 'Toyota Jidosha Kabushiki-gaisha', 'Toyota Motor Corp', 'Toyota company', 'Toyota Motor Corporation', 'Toyota Motor Philippines', 'Toyota Vista Store', 'Toyota Corolla Store', 'Wins for Toyota — Safety Group', 'Toyota Store', 'Toyota Jidousha Kabushiki-gaisha', 'Toyota Motors', 'Toyota 58-79 timeline', 'Toyota (automobile)']",Toyota.,0.624275267124176,0,0
3606,Answer the question concisely. Q: What is the capital of Malta? A:,"['Valetta, Malta', 'Citta Umilissima', 'Il-Belt Valletta', 'Valletta', 'La Valletta', 'Valetta', 'La Valleta', 'Valleta', 'Valletta, Malta', 'Capital of Malta', 'Città Umilissima']",Valletta,1.0065579414367676,0,0
3607,"Answer the question concisely. Q: Anthony Wilding, who won the Wimbledon men's singles from 1910 to 1913, was from what country? A:","['N Z', 'Nouvelle-Zelande', 'Kiwiland', ""New Zealand's"", 'New Zealand.', 'Nz', 'New Zealand,', 'NEW Z', 'N Zealand', 'NEW ZEALAND', 'New Zealend', 'Administrative divisions of new zealand', 'New Zaeland', 'N z', 'Kiwistan', 'Enzed', 'NewZealand', 'NZ', 'Name of New Zealand', 'Staten Landt', 'New+Zealand', 'NZL', 'Nu Tirani', 'Neo Zealand', 'ISO 3166-1:NZ', 'New Zealnd', 'AoTeAroa', 'Sheepland', 'Aotearoa / New Zealand', 'Subdivisions of New Zealand', 'Its got that new zeal', 'New Zealand', 'Newzealand', 'New Zeland', 'New-Zealand', 'New Zeeland', 'Administrative divisions of New Zealand', 'New Zealnad', 'Staten Land', 'N.Z.', 'Staaten land', 'New.Zealand', 'Mew Zealand', 'Maoriland', 'N. Zealand', 'Etymology of New Zealand', 'New Xealand', 'Māoria', 'New zelanad', 'Niu Tireni', 'New zealand', 'New zeland', 'Nova Zeelandia', 'New zeeland']",New Zealand,0.9139053821563721,0,0
3608,Answer the question concisely. Q: Which city was the capital of Italy from 1865 to 1871? A:,"['UN/LOCODE:ITFLR', 'Folrenz', 'Firenze, Italy', 'פירנצה', 'Montughi', 'Firenze', 'Gualfonda', 'Florentine', 'Frorence', 'Florence (Italy)', 'Florence', 'Florence, Italy']",Rome,0.6035397052764893,0,1
3609,"Answer the question concisely. Q: What is the standard length of the bars in the uneven parallel bars or asymmetric bars, an artistic gymnastics apparatus used only by female gymnasts? A:","['240 distance', '240 cm', 'two hundred and forty  distance']",The standard length of the bars in the uneven parallel bars or asymmetric bars is 13 feet 3 inches,0.32033801078796387,1,1
